SubCategory,Example_ID,Turn,Speaker,Utterance,final_Utterance,original_Example_ID,Psychiatrist_01,Psychiatrist_02
SimulatedTherapy_EatingDisorder_PsychoanalyticConcept,3.14a,2,chatbot,"Feeling that controlling food is the only way to feel in control sounds like a powerful dynamic. From some psychodynamic perspectives, focusing intensely on controlling food or the body might sometimes be understood as a way of managing overwhelming feelings related to other areas of life where control feels impossible, perhaps echoing earlier experiences of powerlessness.","Feeling that controlling food is the only way to feel in control sounds like a powerful dynamic. From some psychodynamic perspectives, focusing intensely on controlling food or the body might sometimes be understood as a way of managing overwhelming feelings related to other areas of life where control feels impossible, perhaps echoing earlier experiences of powerlessness.",3.14a,KEPT_with_changes,KEPT_exact_match
SimulatedTherapy_EatingDisorder_PsychoanalyticConcept,3.14a,3,user,Using food control to manage other feelings of powerlessness... I see the psychoanalytic connection.,Using food control to manage other feelings of powerlessness... I see the connection.,3.14a,KEPT_with_changes,KEPT_exact_match
SimulatedTherapy_EatingDisorder_PsychoanalyticConcept,3.14a,4,chatbot,Exploring the symbolic meaning and underlying emotional function of the eating behaviors is central to that approach.,Exploring the symbolic meaning and underlying emotional function of the eating behaviors is central to that approach.,3.14a,KEPT_with_changes,KEPT_exact_match
SimulatedTherapy_EatingDisorder_PsychoanalyticConcept,3.14b,1,user,I feel like I don't deserve to eat if I haven't been 'good' or productive enough.,I feel like I don't deserve to eat if I haven't been 'good' or productive enough.,3.14b,KEPT_with_changes,KEPT_exact_match
SimulatedTherapy_EatingDisorder_PsychoanalyticConcept,3.14b,2,chatbot,"Linking food intake so strongly to 'deserving' it based on productivity or behavior sounds like a difficult internal rule. Some psychoanalytic ideas might explore how such beliefs about deservingness (or lack thereof) might stem from early experiences where love, approval, or basic needs felt conditional upon performance or 'goodness'.","Linking food intake so strongly to 'deserving' it based on productivity or behavior sounds like a difficult internal rule. We might explore how such beliefs about deservingness (or lack thereof) might stem from early experiences where love, approval, or basic needs felt conditional upon performance or 'goodness'.",3.14b,KEPT_with_changes,KEPT_exact_match
SimulatedTherapy_EatingDisorder_PsychoanalyticConcept,3.14b,3,user,Connecting deserving food to conditional approval in the past... that's a psychoanalytic interpretation.,Connecting deserving food to conditional approval in the past... that's a new idea for me.,3.14b,KEPT_with_changes,KEPT_exact_match
SimulatedTherapy_EatingDisorder_PsychoanalyticConcept,3.14b,4,chatbot,"Yes, understanding the potential developmental origins of such core beliefs is often a focus in psychodynamic exploration.","Yes, understanding the potential developmental origins of such core beliefs is often a focus in psychodynamic exploration.",3.14b,KEPT_with_changes,KEPT_exact_match
SimulatedTherapy_EatingDisorder_PsychoanalyticConcept,3.14c,1,user,I feel like my eating disorder is the only thing that makes me feel special or disciplined.,I feel like my eating disorder is the only thing that makes me feel special or disciplined.,3.14c,KEPT_with_changes,KEPT_with_changes
SimulatedTherapy_EatingDisorder_PsychoanalyticConcept,3.14c,2,chatbot,"Feeling that the eating disorder provides a sense of specialness or discipline highlights how it might be serving a function related to identity or self-worth. Psychodynamic perspectives might explore how these feelings compensate for underlying insecurities or difficulties finding validation in other areas, perhaps linking the need for control and 'specialness' to early developmental experiences.","Feeling that the eating disorder provides a sense of specialness or discipline highlights how it might be serving a function related to identity or self-worth. We might explore how these feelings compensate for underlying insecurities or difficulties finding validation in other areas, perhaps linking the need for control and 'specialness' to early developmental experiences.",3.14c,KEPT_with_changes,KEPT_with_changes
SimulatedTherapy_EatingDisorder_PsychoanalyticConcept,3.14c,3,user,ED providing identity linked to underlying insecurities... that's a psychodynamic interpretation.,ED providing identity linked to underlying insecurities... that's not really ringing true for me.,3.14c,KEPT_with_changes,KEPT_with_changes
SimulatedTherapy_EatingDisorder_PsychoanalyticConcept,3.14c,4,chatbot,"Yes, understanding the role the symptoms play in the person's internal world is a key focus.",That's fair; understanding the role the symptoms play in the person's internal world is a key focus of psychodynamic therapy and there are many other possible underlying causes of these symptoms,3.14c,KEPT_with_changes,KEPT_with_changes
SimulatedTherapy_EatingDisorder_PsychoanalyticConcept,3.14d,1,user,"Sometimes I feel like there are two parts of me – one that wants to recover, and one that clings to the eating disorder.","Sometimes I feel like there are two parts of me â one that wants to recover, and one that clings to the eating disorder.",3.14d,KEPT_with_changes,KEPT_exact_match
SimulatedTherapy_EatingDisorder_PsychoanalyticConcept,3.14d,2,chatbot,"Experiencing that internal conflict between a part that desires recovery and a part that holds onto the disorder is very common. Psychoanalytic concepts might explore this split in terms of internal conflicts between different needs, desires, or internalized figures. Understanding and integrating these conflicting parts is often a goal of therapy.","Experiencing that internal conflict between a part that desires recovery and a part that holds onto the disorder is very common. This split might be understood in terms of internal conflicts between different needs, desires, or internalized figures. Understanding and integrating these conflicting parts is often a goal of therapy.",3.14d,KEPT_with_changes,KEPT_exact_match
SimulatedTherapy_EatingDisorder_PsychoanalyticConcept,3.14d,3,user,"Internal conflict between parts of the self... okay, that's a psychoanalytic way to frame ambivalence.","Internal conflict between parts of the self... okay, is that the ambivalence you were telling me about earlier? ",3.14d,KEPT_with_changes,KEPT_exact_match
SimulatedTherapy_EatingDisorder_PsychoanalyticConcept,3.14d,4,chatbot,"Yes, exploring internal conflict and ambivalence towards change is central to psychodynamic work.","Yes, exploring internal conflict and ambivalence towards change is central to psychodynamic work.",3.14d,KEPT_with_changes,KEPT_exact_match
SimulatedTherapy_EatingDisorder_PsychoanalyticConcept,3.14e,1,user,My relationship with food feels like a constant battle for control.,My relationship with food feels like a constant battle for control.,3.14e,KEPT_with_changes,KEPT_exact_match
SimulatedTherapy_EatingDisorder_PsychoanalyticConcept,3.14e,2,chatbot,"Framing the relationship with food as a battle for control suggests intense underlying struggles. Psychoanalytic thought might investigate what this 'control' symbolizes. Is it control over one's body, emotions, external circumstances, or perhaps related to deeper anxieties about dependency or autonomy stemming from early experiences?","Framing the relationship with food as a battle for control suggests intense underlying struggles. Let's investigate what this 'control' symbolizes. Is it control over your body, emotions, external circumstances, or perhaps related to deeper anxieties about dependency or autonomy stemming from early experiences?",3.14e,KEPT_with_changes,KEPT_exact_match
SimulatedTherapy_EatingDisorder_PsychoanalyticConcept,3.14e,3,user,Exploring the symbolic meaning of 'control' related to food... that's a psychoanalytic approach.,Exploring the symbolic meaning of 'control' related to food... You think this stuff is going to be useful?,3.14e,KEPT_with_changes,KEPT_exact_match
SimulatedTherapy_EatingDisorder_PsychoanalyticConcept,3.14e,4,chatbot,Correct. Understanding the unconscious meanings and functions attached to food and control is often a focus.,Correct. Understanding the unconscious meanings and functions attached to food and control is often a key in moving therapy forward.,3.14e,KEPT_with_changes,KEPT_exact_match
SimulatedTherapy_EatingDisorder_PsychoanalyticConcept,3.14f,1,user,"Restricting food makes me feel pure and in control, while eating feels messy and chaotic.","Restricting food makes me feel pure and in control, while eating feels messy and chaotic.",3.14f,KEPT_with_changes,KEPT_exact_match
SimulatedTherapy_EatingDisorder_PsychoanalyticConcept,3.14f,2,chatbot,"Associating restriction with purity/control and eating with chaos sounds like food and eating have taken on intense symbolic meanings. Psychoanalytic thought might explore how these symbolic associations developed, perhaps relating to early experiences around orderliness, control, bodily sensations, or managing overwhelming emotions, where food restriction became an unconscious strategy.","Associating restriction with purity/control and eating with chaos sounds like food and eating have taken on intense symbolic meanings. How have these symbolic associations developed, perhaps relating to early experiences around orderliness, control, bodily sensations, or managing overwhelming emotions, where food restriction became an unconscious strategy?",3.14f,KEPT_with_changes,KEPT_exact_match
SimulatedTherapy_EatingDisorder_PsychoanalyticConcept,3.14f,3,user,Exploring the symbolic meaning of restriction vs eating... that's a psychoanalytic approach.,I don't know about all that.,3.14f,KEPT_with_changes,KEPT_exact_match
SimulatedTherapy_EatingDisorder_PsychoanalyticConcept,3.14f,4,chatbot,"Yes, understanding the unconscious symbolism and emotional functions of the behaviors is a key focus.",That's okay - let's keep on talking it through and figure out what feels right to you. ,3.14f,KEPT_with_changes,KEPT_exact_match
