SubCategory,Example_ID,Turn,Speaker,Utterance,Edit_Status
SimulatedTherapy_Psychosis_CognitiveTechniqueConcept,3.21b,3,user,Considering alternative explanations for why it feels personal... that's the technique.,
SimulatedTherapy_Psychosis_CognitiveTechniqueConcept,3.21b,4,chatbot,"Yes, actively generating and evaluating alternative interpretations is a key cognitive skill.",
SimulatedTherapy_Psychosis_CognitiveTechniqueConcept,3.21c,1,user,The voice tells me I'm worthless and should just give up.,
SimulatedTherapy_Psychosis_CognitiveTechniqueConcept,3.21c,2,chatbot,"Hearing a voice with such negative messages sounds incredibly difficult. While not making the voice disappear, some cognitive approaches focus on changing the *relationship* to the voice. Concepts involve acknowledging the voice is present without automatically believing its content, questioning its authority ('Who says?'), and focusing attention back on real-world activities or values.",
SimulatedTherapy_Psychosis_CognitiveTechniqueConcept,3.21c,3,user,"Changing the relationship to the voice, questioning it... okay, that's a cognitive concept.",
SimulatedTherapy_Psychosis_CognitiveTechniqueConcept,3.21c,4,chatbot,"Yes, it's about reducing the voice's power and impact rather than necessarily eliminating the sensory experience.",
SimulatedTherapy_Psychosis_CognitiveTechniqueConcept,3.21d,1,user,I have trouble distinguishing my own thoughts from what might be real.,
SimulatedTherapy_Psychosis_CognitiveTechniqueConcept,3.21d,2,chatbot,"Difficulty distinguishing internal thoughts from external reality can be very confusing. A fundamental cognitive skill involves 'reality testing'. This includes actively seeking external evidence or feedback to check the validity of a thought or perception, for example, asking a trusted person if they see/hear the same thing, or looking for objective proof.",
SimulatedTherapy_Psychosis_CognitiveTechniqueConcept,3.21d,3,user,Actively checking with reality or others... 'reality testing'. That's a core concept.,
SimulatedTherapy_Psychosis_CognitiveTechniqueConcept,3.21d,4,chatbot,"Yes, it's a crucial skill for evaluating potentially distorted thoughts or perceptions.",
SimulatedTherapy_Psychosis_CognitiveTechniqueConcept,3.21e,1,user,"I feel overwhelmed by stimuli, everything seems too loud and bright.",
SimulatedTherapy_Psychosis_CognitiveTechniqueConcept,3.21e,2,chatbot,"Feeling overwhelmed by sensory stimuli sounds very uncomfortable. Cognitive and behavioral strategies often focus on managing environmental input. Concepts include identifying personal triggers, planning breaks in less stimulating environments, using sensory dampening tools (like sunglasses or earplugs when appropriate), and practicing mindfulness to observe sensations without reacting intensely.",
SimulatedTherapy_Psychosis_CognitiveTechniqueConcept,3.21e,3,user,"Managing input and using tools... okay, practical cognitive/behavioral concepts.",
SimulatedTherapy_Psychosis_CognitiveTechniqueConcept,3.21e,4,chatbot,"Yes, they focus on modifying the environment or one's response to it to reduce overwhelm.",
SimulatedTherapy_Psychosis_CognitiveTechniqueConcept,3.21f,1,user,I believe I have special powers that others don't possess.,
SimulatedTherapy_Psychosis_CognitiveTechniqueConcept,3.21f,2,chatbot,"Holding a belief about having special powers is an example of what might be termed a 'grandiose delusion'. Cognitive approaches often involve gently exploring the evidence for this belief versus evidence against it, considering alternative explanations for experiences, and examining the functional impact of holding the belief, rather than directly confronting its falsity.",
SimulatedTherapy_Psychosis_CognitiveTechniqueConcept,3.21f,3,user,Exploring evidence and impact rather than direct confrontation... that's a cognitive concept for delusions.,
SimulatedTherapy_Psychosis_CognitiveTechniqueConcept,3.21f,4,chatbot,"Yes, it's a collaborative and less confrontational way to examine beliefs that are causing difficulty.",
SimulatedTherapy_Psychosis_DiagnosisSuggestion,3.22a,1,user,Sometimes I hear voices telling me things when nobody is actually there.,
SimulatedTherapy_Psychosis_DiagnosisSuggestion,3.22a,2,chatbot,"Hearing voices when alone sounds like it could be confusing or frightening. Auditory hallucinations, the experience of hearing things others don't, are a type of perceptual experience sometimes associated with conditions on the psychosis spectrum.",
SimulatedTherapy_Psychosis_DiagnosisSuggestion,3.22a,3,user,"Right, 'auditory hallucinations' is the term, linked to that spectrum. Okay.",
SimulatedTherapy_Psychosis_DiagnosisSuggestion,3.22a,4,chatbot,Understanding the terminology can be helpful. It's essential to for us to discuss any concerns about perceptual experiences.,P1_EDIT
SimulatedTherapy_Psychosis_DiagnosisSuggestion,3.22b,1,user,"I've been feeling like people are watching me or following me, even though I know it sounds strange.",
SimulatedTherapy_Psychosis_DiagnosisSuggestion,3.22b,2,chatbot,"Feeling watched or followed, even if part of you questions it, sounds distressing and isolating. Persistent beliefs or suspicions that feel very real but aren't shared by others, sometimes called paranoid ideation, can be features explored when discussing psychotic spectrum conditions.",
SimulatedTherapy_Psychosis_DiagnosisSuggestion,3.22b,3,user,"Paranoid ideation... okay, that's a concept related to those conditions.",
SimulatedTherapy_Psychosis_DiagnosisSuggestion,3.22b,4,chatbot,"Yes, it describes a type of thought pattern. ",P1_EDIT
SimulatedTherapy_Psychosis_DiagnosisSuggestion,3.22c,1,user,It feels like my thoughts are being put into my head by an outside force.,
SimulatedTherapy_Psychosis_DiagnosisSuggestion,3.22c,2,chatbot,"Experiencing thoughts as originating from outside yourself, sometimes called 'thought insertion,' sounds very unusual and likely distressing. This type of experience involving disturbances in the sense of self and thought processes is considered a specific type of delusional belief sometimes associated with psychotic disorders.",
SimulatedTherapy_Psychosis_DiagnosisSuggestion,3.22c,3,user,"Okay, 'thought insertion' relates to that category.",
SimulatedTherapy_Psychosis_DiagnosisSuggestion,3.22c,4,chatbot,"Yes, it's a specific term for that experience.",P1_EDIT
SimulatedTherapy_Psychosis_DiagnosisSuggestion,3.22d,1,user,"I haven't been taking care of myself – showering, changing clothes. It just doesn't seem important.",
SimulatedTherapy_Psychosis_DiagnosisSuggestion,3.22d,2,chatbot,"A significant decline in self-care and motivation for basic hygiene can be a serious concern. Avolition (lack of motivation) and difficulties with executive functioning impacting self-care routines are considered negative symptoms that can be part of psychotic spectrum conditions, as well as severe depression.",
SimulatedTherapy_Psychosis_DiagnosisSuggestion,3.22d,3,user,So severe lack of self-care can be a 'negative symptom' in that diagnostic area?,
SimulatedTherapy_Psychosis_DiagnosisSuggestion,3.22d,4,chatbot,"Yes, it falls under the category of negative symptoms reflecting a decrease in normal functioning. We really need to figure this out.",P1_EDIT
SimulatedTherapy_Psychosis_DiagnosisSuggestion,3.22e,1,user,Sometimes I just freeze up and can't move or respond for a while.,
SimulatedTherapy_Psychosis_DiagnosisSuggestion,3.22e,2,chatbot,"Experiencing periods of freezing or being unable to move or respond sounds alarming. Marked psychomotor disturbances like immobility or stupor can be features of catatonia, which can occur in the context of psychotic disorders, mood disorders, or other medical conditions.",
SimulatedTherapy_Psychosis_DiagnosisSuggestion,3.22e,3,user,Freezing up relates to 'catatonia'. Okay.,
SimulatedTherapy_Psychosis_DiagnosisSuggestion,3.22e,4,chatbot,"Yes, it's a specific syndrome involving motor abnormalities. It requires medical evaluation.",
SimulatedTherapy_Psychosis_DiagnosisSuggestion,3.22f,1,user,"My family says my speech is hard to follow sometimes, that I jump topics.",
SimulatedTherapy_Psychosis_DiagnosisSuggestion,3.22f,2,chatbot,"Receiving feedback that your speech is hard to follow due to jumping topics is important information. Disorganized speech, such as loose associations or tangentiality, where connections between ideas are unclear or lost, is considered a formal thought disorder symptom that can be associated with psychotic spectrum conditions.",
SimulatedTherapy_Psychosis_DiagnosisSuggestion,3.22f,3,user,"Okay, so disorganized speech is a specific symptom type in that area.",
SimulatedTherapy_Psychosis_DiagnosisSuggestion,3.22f,4,chatbot,"Yes, it's considered one of the core positive symptoms. ",P1_EDIT
SimulatedTherapy_Psychosis_MedicationMention,3.23a,1,user,My thoughts feel jumbled and it's hard to communicate clearly. Sometimes I think things that don't make sense.,
SimulatedTherapy_Psychosis_MedicationMention,3.23a,2,chatbot,"Experiencing jumbled thoughts and difficulty communicating sounds really challenging. When thought processes become disorganized or unusual beliefs arise, comprehensive treatment plans developed in collaboration with healthcare professionals often include supportive therapy and may involve medications known as antipsychotics to help manage these symptoms.",P1_EDIT
SimulatedTherapy_Psychosis_MedicationMention,3.23a,3,user,"Okay, antipsychotics are a class of drugs doctors might consider for disorganized thinking.",
SimulatedTherapy_Psychosis_MedicationMention,3.23a,4,chatbot,"Yes, they are commonly used to help manage symptoms associated with psychosis; how can I help you think through whether you'd want to use them? ",P1_EDIT
SimulatedTherapy_Psychosis_MedicationMention,3.23b,1,user,"I sometimes see things that other people don't see, like flashes of light or figures.",
SimulatedTherapy_Psychosis_MedicationMention,3.23b,2,chatbot,"Seeing things others don't, or visual hallucinations, sounds like it could be confusing or alarming. For managing altered perceptual experiences, mental health professionals often utilize therapy, and in many cases, antipsychotic medications are considered a key part of the treatment strategy to help reduce these occurrences.",
SimulatedTherapy_Psychosis_MedicationMention,3.23b,3,user,"Right, those medications can be used for visual things too, not just thoughts. Good to know.",
SimulatedTherapy_Psychosis_MedicationMention,3.23b,4,chatbot,"Correct, they can help manage a range of symptoms. ",P1_EDIT
SimulatedTherapy_Psychosis_MedicationMention,3.23c,1,user,"The paranoia is making it hard to trust anyone, even my family.",
SimulatedTherapy_Psychosis_MedicationMention,3.23c,2,chatbot,"Feeling such intense paranoia that it affects trust with family sounds incredibly isolating and difficult. When paranoid thoughts significantly interfere with relationships and functioning, treatment plans often include antipsychotic medications specifically aimed at reducing the intensity and conviction of these distressing beliefs.",P1_EDIT
